Date,PAM,SUPV,TEO,EDN,BBAR,LOMA,YPF,BMA,TS,CEPU,TGS,AGRO,CAAP,GGAL,CRESY,BIOX,VIST
2023-06-26,43.31999969482422,3.034579038619995,6.090000152587891,15.420000076293945,5.4561309814453125,6.366849422454834,14.890000343322754,22.88189125061035,28.926069259643555,6.151054859161377,13.779999732971191,9.218311309814453,11.59000015258789,16.43059539794922,7.090243816375732,13.359999656677246,24.1200008392334
2023-06-19,42.040000915527344,2.888216972351074,6.340000152587891,14.649999618530273,5.4294281005859375,6.226404190063477,14.789999961853027,21.945459365844727,27.09102439880371,6.133302688598633,13.1899995803833,9.602408409118652,11.779999732971191,16.029382705688477,7.6405863761901855,13.739999771118164,23.329999923706055
2023-06-12,40.90999984741211,2.937004327774048,6.039999961853027,11.979999542236328,5.242513179779053,6.114048004150391,14.550000190734863,21.217119216918945,27.28418731689453,6.45283842086792,13.319999694824219,9.691045761108398,10.550000190734863,16.115354537963867,6.860934734344482,12.760000228881836,23.959999084472656
2023-06-05,39.13999938964844,2.536947250366211,5.639999866485596,11.569999694824219,4.788578033447266,6.123410701751709,12.550000190734863,18.902053833007812,26.66606903076172,6.257566928863525,12.699999809265137,9.405435562133789,10.920000076293945,14.147506713867188,6.448178291320801,12.079999923706055,23.3700008392334
2023-05-29,38.52000045776367,2.195435047149658,5.190000057220459,10.699999809265137,4.014216899871826,5.908061504364014,11.479999542236328,15.96269702911377,25.77752113342285,6.159931182861328,12.760000228881836,8.952399253845215,10.819999694824219,10.867952346801758,5.749703884124756,12.699999809265137,21.649999618530273
2023-05-22,36.689998626708984,2.1271328926086426,4.929999828338623,9.140000343322754,3.916308879852295,5.72080135345459,11.119999885559082,15.23436164855957,24.22992706298828,5.7072553634643555,12.300000190734863,8.942550659179688,10.720000267028809,10.739228248596191,5.740992069244385,11.8100004196167,21.190000534057617
2023-05-15,36.119998931884766,2.195435047149658,4.548557281494141,8.720000267028809,3.836202621459961,5.739527225494385,10.8100004196167,15.321069717407227,25.255979537963867,5.485356330871582,12.529999732971191,8.68648624420166,11.199999809265137,10.665671348571777,5.453506946563721,11.4399995803833,20.219999313354492
2023-05-08,37.36000061035156,2.283252477645874,5.138537406921387,9.119999885559082,4.067621231079102,5.520907402038574,11.359999656677246,16.023391723632812,25.039474487304688,5.458728313446045,13.119999885559082,8.404377937316895,11.4399995803833,11.392041206359863,5.087616920471191,11.539999961853027,21.280000686645508
2023-05-01,34.130001068115234,2.07834529876709,4.919673919677734,8.989999771118164,3.6848902702331543,5.573570728302002,11.390000343322754,15.43378734588623,25.707820892333984,5.325588703155518,11.75,8.23049545288086,11.359999656677246,10.72083854675293,5.165630340576172,10.4399995803833,20.40999984741211
2023-04-24,34.13999938964844,2.175920248031616,4.843547344207764,8.819999694824219,3.8095006942749023,5.3716936111450195,11.119999885559082,15.338410377502441,27.025686264038086,5.414348602294922,11.380000114440918,8.172533988952637,10.6899995803833,10.59211540222168,5.259395122528076,11.210000038146973,20.920000076293945
2023-04-17,34.29999923706055,2.3125247955322266,4.767421245574951,8.6899995803833,3.9697132110595703,5.74911642074585,11.300000190734863,15.667896270751953,26.931554794311523,5.254580974578857,10.25,7.7668046951293945,11.1899995803833,10.72083854675293,5.370209217071533,10.5600004196167,21.100000381469727
